MLS,Community,Address,St,List Price,Sold Price,Tot Flr Area AG Metres,Style,Rooms Above Grade,Beds Total,Baths Full,Baths Half,Ensuite YN,Yr Built,Front Exposure,Frontage Metres,Num Finished FP,Basement Development,Enclosed Parking,Parking,Occupancy,Possession Notes,DOM,Condo Name,Construction Type,Flooring,Tot Flr Area A.G. (SF),Realtor
C4241203,Cranston, 52  CRANFORD PA SE,S,"$399,900 ","$385,000 ",139.355,2 Storey,6,3,2,1,Yes,2014,South,8.64,1,Unfinished,,"Parking Pad Gravel, Rear Drive Access",Owner,Negotiable,27,,Wood Frame,"Carpet, Ceramic Tile, Vinyl Plank","1,500",Jasben Lai
C4240873,Rundle, 2424  38 ST NE,S,"$419,999 ","$385,000 ",104.051,4 Lvl Split,7,5,2,1,Yes,1977,West,15.23,,Fully Finished,2,"Double Garage Detached, Over Sized",Owner,,48,,Wood Frame,"Ceramic Tile, Laminate Flooring","1,120",Shamsul Rahmani
C4257859,McKenzie Towne, 15  Prestwick CR SE,A,"$384,900 ",,122.632,2 Storey,6,3,2,1,Yes,1999,East,8.54,,Partly Finished,2,Double Garage Detached,Seller,Negotiable,11,,Wood Frame,"Carpet, Laminate Flooring, Linoleum, Slate","1,320",Shelagh Krause
C4257090,Huntington Hills, 124  78 AV NE,A,"$384,900 ",,106.838,Bungalow,7,3,2,0,No,1970,South,15.54,,Partly Finished,2,"Single Carport, Double Garage Detached",Seller,NEGOTIABLE,14,,Wood Frame,"Carpet, Laminate Flooring","1,150",Lindsay Winship
C4256019,New Brighton, 2054  NEW BRIGHTON GD SE,A,"$384,900 ",,126.348,2 Storey,7,3,2,1,Yes,2006,East,8.04,,Unfinished,2,"Double Garage Detached, Over Sized",Seller,negotiable,25,,Wood Frame,"Carpet, Linoleum","1,360",Michael R Laprairie
C4255396,Monterey Park, 265  LAGUNA CI NE,A,"$384,900 ",,120.031,2 Storey,6,4,1,1,No,1992,West,9.14,1,Partly Finished,2,Double Garage Detached,Vacant,Negotiable,28,,Wood Frame,"Carpet, Laminate Flooring, Linoleum","1,292",Perry Kool
C4253682,Cranston, 53  CRANFORD PL SE,A,"$384,900 ",,128.857,2 Storey,6,4,3,1,Yes,2012,Northeast,10.42,,Fully Finished,0,"Stall, 2 Outdoor Stalls",Seller,negotiable,38,,Wood Frame,"Carpet, Ceramic Tile, Cork Flooring, Hardwood, Laminate Flooring","1,387",Jeff Neustaedter
C4252867,Erin Woods, 75  ERIN GV SE,A,"$384,900 ",,127.37,2 Storey,6,4,2,1,No,1999,East,10.4,,Fully Finished,2,Double Garage Attached,Seller,NEGO,45,,Wood Frame,"Carpet, Hardwood, Laminate Flooring, Non-Ceramic Tile","1,371",Puma S Banwait
C4248207,Monterey Park, 25  DEL MONICA BA NE,A,"$384,900 ",,125.233,2 Storey,7,3,2,1,Yes,1989,East,8.64,1,Partly Finished,2,Double Garage Attached,Seller,Negotiable,33,,Wood Frame,"Carpet, Laminate Flooring, Linoleum","1,348",Len T Wong
C4247782,Thorncliffe, 5619  CENTRE ST NW,A,"$384,900 ",,94.389,Bungalow,6,3,1,0,No,1955,East,18.27,1,Unfinished,1,"Single Garage Detached, Parking Pad Gravel",Vacant,NEGOTIABLE,56,,Wood Frame,"Ceramic Tile, Hardwood","1,016",Kirby W Cox
C4247953,Cedarbrae, 28  CEDARDALE CR SW,S,"$384,900 ","$384,900 ",93.368,4 Lvl Split,7,4,2,0,No,1984,East,10.3,1,Fully Finished,2,Double Garage Detached,Seller,NEG,47,,Wood Frame,"Carpet, Ceramic Tile, Cork Flooring, Hardwood, Linoleum","1,005",George Costa
C4255187,New Brighton, 7  NEW BRIGHTON HE SE,A,"$384,800 ",,129.042,2 Storey,6,3,2,2,Yes,2009,East,10.1,,Fully Finished,2,Double Garage Detached,Seller,Negotiable,31,,Wood Frame,"Carpet, Ceramic Tile, Laminate Flooring","1,389",Brady Layton
C4242484,Cranston, 94  CRANBERRY PL SE,A,"$384,800 ",,137.311,2 Storey,9,3,2,1,Yes,2007,South,8.55,1,Unfinished,2,Double Garage Detached,Vacant,Immediate,83,,Wood Frame,"Carpet, Ceramic Tile, Hardwood","1,478",Robert McIntyre
C4243915,Royal Oak, 14  ROYAL BIRCH GV NW,S,"$385,000 ","$384,700 ",93.553,4 Lvl Split,8,3,3,0,Yes,2001,South,9.14,,Fully Finished,2,Double Garage Detached,Owner,Negotiable,7,,Wood Frame,"Ceramic Tile, Linoleum","1,007",Jordan Smeaton
C4244560,Evergreen, 27  EVERSTONE LI SW,S,"$395,000 ","$384,500 ",147.344,2 Storey,8,3,2,1,Yes,2004,North,12,,Unfinished,2,Double Garage Attached,Vacant,Immediate,7,,Wood Frame,"Carpet, Linoleum","1,586",Catherine Diep
C4255383,Coventry Hills, 642  COVENTRY DR NE,S,"$399,900 ","$384,000 ",135.824,2 Storey,7,3,2,1,Yes,1995,North,11.01,1,Fully Finished,2,Double Garage Attached,Seller,Negotiable,21,,Wood Frame,"Laminate Flooring, Non-Ceramic Tile, Wall to Wall Carpet","1,462",Karen Card
C4248507,Huntington Hills, 419  HUNTLEY WY NE,S,"$379,900 ","$384,000 ",89.837,Bi-Level,6,4,2,0,No,1972,North,13.08,1,"Fully Finished, Suite",2,"Double Garage Detached, RV Parking",Tenant,Negotiable,11,,Wood Frame,"Carpet, Laminate Flooring",967,Denis B Hrstic
C4245678,Huntington Hills, 450  HUNTLEY WY NE,S,"$395,000 ","$384,000 ",97.269,Bungalow,6,5,2,1,Yes,1973,West,26.19,1,"Fully Finished, Suite",2,Double Garage Detached,Seller,,31,,Wood Frame,"Carpet, Ceramic Tile, Hardwood, Laminate Flooring, Linoleum","1,047",Brent B Wilcox
C4245258,Tuxedo Park, 125  28 AV NE,S,"$389,900 ","$384,000 ",78.968,3 Lvl Split,6,3,1,0,No,1912,North,7.6,,Fully Finished,1,Single Garage Detached,Owner,Negotiable,27,,Wood Frame,"Carpet, Ceramic Tile, Laminate Flooring",850,Crystal Tost
C4243830,Saddle Ridge, 27  SADDLECREST WY NE,S,"$400,000 ","$384,000 ",154.033,2 Storey,8,3,2,1,Yes,2005,North,9.14,,Unfinished,2,"Double Garage Detached, Insulated",Owner,Negotiable,33,,Wood Frame,"Carpet, Linoleum, Vinyl Plank","1,658",Rick Sadleir
C4247326,Coventry Hills, 822  COVENTRY DR NE,S,"$389,900 ","$383,500 ",95.876,Bungalow,5,3,3,0,Yes,1993,West,11.61,,Fully Finished,2,Double Garage Attached,Vacant,Negotiable,15,,Wood Frame,"Carpet, Laminate Flooring, Linoleum","1,032",Jessica Chan
C4243988,Bonavista Downs, 1452  LAKE MICHIGAN CR SE,S,"$399,900 ","$383,500 ",109.161,Bungalow,6,4,1,1,Yes,1972,Northeast,17.06,1,Fully Finished,1,"Single Garage Attached, Front Drive Access",Vacant,Negotiable,19,,Wood Frame,"Carpet, Ceramic Tile, Laminate Flooring","1,175",Jamie Newton
C4243901,Woodbine, 28  WOODMONT RI SW,S,"$393,900 ","$383,450 ",144,2 Storey,7,3,2,1,Yes,1980,South,12.8,,Partly Finished,,Parking Pad Cement or Paved,Seller,negotiable,43,,Wood Frame,"Carpet, Linoleum","1,550",Steve M Howes
C4258143,Acadia, 928  ARCHWOOD RD SE,A,"$383,000 ",,88.815,Bungalow,5,3,2,0,Yes,1964,West,15.24,1,Fully Finished,,"Stall, Parking Pad Cement or Paved, Rear Drive Access",Owner,negotiable,9,,Wood Frame,"Carpet, Hardwood, Laminate Flooring, Linoleum",956,Ves Svilenova
C4255465,Coventry Hills, 6  COVENTRY LI NE,S,"$384,999 ","$383,000 ",94.204,4 Lvl Split,6,3,2,0,No,2000,East,14.57,,Fully Finished,2,Double Garage Detached,Seller,Negotiable,15,,Wood Frame,"Carpet, Ceramic Tile, Laminate Flooring","1,014",Jared Chamberlain
C4252864,Citadel, 89  CITADEL BLUFF CL NW,S,"$395,000 ","$383,000 ",108.046,2 Storey,7,4,2,1,No,2002,Northeast,9.88,,Fully Finished,2,"Double Garage Detached, Parking Pad Gravel",Owner,Negotiable,32,,Wood Frame,"Carpet, Laminate Flooring","1,163",Josh Methot
C4252798,Douglasdale/Glen, 341  DOUGLAS RIDGE CI SE,S,"$384,900 ","$383,000 ",135.546,2 Storey,8,3,2,1,Yes,1997,South,10.4,1,Fully Finished,2,Double Garage Attached,Vacant,Negotiable,9,,Wood Frame,"Carpet, Laminate Flooring, Vinyl Plank","1,459",Mark Stanley A Jamias
C4249449,Shawnessy, 140  SHAWINIGAN DR SW,S,"$389,900 ","$383,000 ",162.302,2 Storey,8,3,2,1,Yes,1989,South,12.99,1,Partly Finished,2,Double Garage Attached,Vacant,Immed/Neg,15,,Wood Frame,"Carpet, Ceramic Tile, Vinyl Plank","1,747",Sandra Rafferty
C4241251,Braeside, 155  BRACEWOOD WY SW,S,"$379,900 ","$383,000 ",105.724,2 Storey,6,3,1,1,No,1977,North,12.8,0,Fully Finished,1,Single Garage Attached,Owner,Negotiable,10,,Wood Frame,Vinyl Plank,"1,138",Lori Dean Olijnyk
C4254390,Citadel, 43  CITADEL ACRES CL NW,A,"$382,900 ",,103.587,2 Storey,6,3,2,1,No,2000,Northeast,9.14,2,Fully Finished,,Parking Pad Gravel,Seller,Negotiable,33,,Wood Frame,"Carpet, Ceramic Tile, Laminate Flooring, Linoleum","1,115",Scott M Thibeault
C4253977,McKenzie Lake, 139  MT ABERDEEN CL SE,S,"$384,900 ","$382,900 ",115.85,2 Storey,8,3,2,1,No,1999,Northeast,9.77,1,Fully Finished,2,"Double Garage Attached, Insulated, Front Drive Access",Seller,Negotiable,14,,Wood Frame,"Carpet, Laminate Flooring, Vinyl Plank","1,247",Simon D Hunt
C4253992,Bowness, 7515  39 AV NW,S,"$387,900 ","$382,500 ",83.241,Bungalow,5,2,2,0,No,1958,North,15.2,,Fully Finished,2,"Double Garage Detached, Insulated, Heated, Over Sized, RV Parking",Seller,,7,,Wood Frame,"Carpet, Hardwood, Laminate Flooring",896,Ken Richter
C4245653,Country Hills, 155  COUNTRY HILLS WY NW,S,"$389,900 ","$382,500 ",126.998,2 Storey,5,3,2,2,Yes,2000,Southwest,8.76,,Fully Finished,2,Double Garage Detached,Seller,Negotiable,20,,Wood Frame,"Carpet, Hardwood, Linoleum","1,367",Noorin Nurani
C4244951,Cranston, 355  CRANFORD PA SE,S,"$389,900 ","$382,500 ",145.579,2 Storey,6,3,2,1,Yes,2014,Southwest,7.69,,Unfinished,,"2 Outdoor Stalls, Parking Pad Gravel",Seller,negotiable,23,,Wood Frame,"Carpet, Ceramic Tile, Hardwood","1,567",Mark Verzyl
C4248652,Riverbend, 184  RIVERSTONE CR SE,S,"$395,000 ","$382,000 ",125.605,3 Lvl Split,6,3,2,0,Yes,1990,East,12.2,1,Fully Finished,2,Double Garage Attached,Seller,Negotiable,37,,Wood Frame,"Carpet, Linoleum","1,352",Bradley Somer
C4248178,Acadia, 9328  ALMOND CR SE,S,"$379,900 ","$382,000 ",103.959,Bungalow,6,4,2,0,No,1962,South,15.23,,Fully Finished,1,Single Garage Detached,Seller,negotiable,1,,Wood Frame,"Carpet, Hardwood, Linoleum","1,119",Dave E Gowryluk
C4246055,Cedarbrae, 10531  OAKMOOR WY SW,S,"$389,900 ","$382,000 ",109.811,Bungalow,8,3,1,1,Yes,1973,East,12.2,,Partly Finished,1,"Single Garage Detached, Insulated, Over Sized, Rear Drive Access",Seller,Negotiable,48,,Wood Frame,"Carpet, Hardwood, Slate","1,182",Pamela McLeod-Dadswell
C4247950,Bowness, 4203  70 ST NW,S,"$369,900 ","$381,000 ",79.711,Bungalow,4,2,1,1,No,1959,East,17.5,,Fully Finished,1,Single Garage Detached,Vacant,Immediate,13,,Wood Frame,"Hardwood, Laminate Flooring",858,Kelly Lynn Macdonald
C4248672,Bridlewood, 94  BRIDLEWOOD DR SW,S,"$389,900 ","$380,500 ",148.366,2 Storey,7,4,3,1,Yes,1999,West,11.6,,Fully Finished,2,Double Garage Attached,Seller,neg,39,,Wood Frame,"Carpet, Laminate Flooring","1,597",Nora Larioza
C4258284,Coventry Hills, 186  COVEHAVEN VW NE,A,"$380,000 ",,84.263,Bi-Level,5,3,2,0,No,2002,East,9.14,,Fully Finished,2,Double Garage Detached,Seller,Negotiable,7,,Wood Frame,"Hardwood, Laminate Flooring",907,Christopher M Smith
C4256393,Coventry Hills, 195  COVEPARK PL NE,A,"$380,000 ",,87.422,Bi-Level,5,4,2,0,No,2004,South,0,,Fully Finished,,Parking Pad Gravel,Seller,Negotiable,19,,Wood Frame,"Carpet, Ceramic Tile, Laminate Flooring",941,Parmvir Mundi
C4239678,Pineridge, 3008  56 ST NE,A,"$380,000 ",,142.42,Bungalow,8,4,2,0,No,1975,West,15.81,1,Fully Finished,2,Double Garage Detached,Tenant Rights,negotiable,94,,Wood Frame,"Carpet, Ceramic Tile","1,533",Tony Dimarzo
C4257254,Capitol Hill, 1110  17 AV NW,S,"$395,000 ","$380,000 ",57.414,Bungalow,4,2,1,0,No,1907,South,11.41,,Unfinished,,Front and Rear Drive Access,Vacant,Immediate,12,,Wood Frame,"Carpet, Vinyl Plank",618,Craig Harding
C4256073,Tuscany, 196  TUSCANY VALLEY WY NW,S,"$395,000 ","$380,000 ",103.308,Bi-Level,5,4,3,0,Yes,1996,North,9,,Fully Finished,,No Assigned Parking,Seller,Negotiable,15,,Wood Frame,"Carpet, Ceramic Tile","1,112",Kelly McTighe
C4255925,Silverado, 72  SILVERADO RANGE CL SW,S,"$384,900 ","$380,000 ",131.458,2 Storey,6,3,2,1,Yes,2006,Southwest,7.14,,Unfinished,2,"Double Garage Detached, Over Sized",Seller,negotiable,13,,Wood Frame,"Carpet, Ceramic Tile, Hardwood","1,415",Ryan Jacques
C4255903,Monterey Park, 64  ELDORADO CL NE,S,"$399,900 ","$380,000 ",191.845,2 Storey,9,4,3,1,Yes,1991,East,12,1,Fully Finished,2,Double Garage Attached,Vacant,IMMED,20,,Wood Frame,"Carpet, Hardwood","2,065",Michelle L Eldjarnson
C4255879,Monterey Park, 7037  CALIFORNIA BV NE,S,"$384,900 ","$380,000 ",160.536,4 Lvl Split,7,3,2,1,Yes,1991,North,12.2,,Unfinished,2,Double Garage Attached,Undisclosed,Negotiable,17,,Wood Frame,"Carpet, Linoleum","1,728",Steve Zacher
C4255460,Sundance, 67  SUNHURST RD SE,S,"$380,000 ","$380,000 ",111.019,3 Lvl Split,7,3,1,1,Yes,1981,East,15.49,1,Fully Finished,2,Double Garage Detached,Vacant,NEGOTIABLE,14,,Wood Frame,"Carpet, Ceramic Tile, Laminate Flooring","1,195",Tammy MacDonald
C4254168,Copperfield, 116  COPPERPOND PA SE,S,"$385,000 ","$380,000 ",154.591,2 Storey,8,3,2,1,Yes,2013,East,9.14,2,Partly Finished,,Parking Pad Cement or Paved,Seller,negotiable,18,,Wood Frame,"Carpet, Ceramic Tile, Hardwood","1,664",Chang E Wu
C4254007,Coventry Hills, 16  COVILLE CR NE,S,"$369,900 ","$380,000 ",94.389,4 Lvl Split,7,3,2,1,Yes,1999,South,9.6,1,Partly Finished,2,"Double Garage Detached, Over Sized, Rear Drive Access",Vacant,Negotiable,26,,Wood Frame,"Carpet, Ceramic Tile, Hardwood","1,016",Simon D Hunt
C4249071,Cedarbrae, 307  CEDARILLE CR SW,S,"$389,500 ","$380,000 ",114.642,Bungalow,6,3,2,1,Yes,1973,North,16.7,1,Fully Finished,2,"Double Garage Detached, Heated",Seller,Negotiable,30,,Wood Frame,"Non-Ceramic Tile, Wall to Wall Carpet","1,234",Victor Shilmar
C4248582,New Brighton, 2103  NEW BRIGHTON PA SE,S,"$389,900 ","$380,000 ",128.485,2 Storey,6,3,3,1,Yes,2011,Southeast,7.71,,Fully Finished,,Parking Pad Gravel,Owner,Negotiable,13,,Wood Frame,"Carpet, Ceramic Tile, Linoleum","1,383",Tyree Stephens
C4248044,MacEwan Glen, 193  MACEWAN GLEN DR NW,S,"$399,900 ","$380,000 ",98.106,Bi-Level,6,3,2,1,Yes,1981,East,12.5,,Fully Finished,2,"Double Garage Attached, Over Sized",Vacant,Negotiable,30,,Wood Frame,"Carpet, Hardwood","1,056",Kenneth Vollet
C4247393,Legacy, 19  LEGACY REACH MR SE,S,"$389,500 ","$380,000 ",140.005,2 Storey,8,3,2,1,Yes,2015,West,7.7,,Unfinished,1,Single Garage Attached,Seller,Negotiable,44,,Wood Frame,"Ceramic Tile, Hardwood","1,507",Tara Molina
C4245793,Bridlewood, 70  BRIDLEGLEN MR SW,S,"$390,000 ","$380,000 ",120.774,2 Storey,6,3,2,1,No,2000,South,12.88,2,Fully Finished,2,Double Garage Detached,Owner,,33,,Wood Frame,"Carpet, Laminate Flooring, Linoleum","1,300",Tyler S Welygan-Reiling
C4244224,Coventry Hills, 174  Coventry CL NE,S,"$389,900 ","$380,000 ",104.609,Bungalow,6,5,3,0,Yes,1992,East,12.2,,Fully Finished,2,Double Garage Attached,Owner,negotiable,46,,Wood Frame,"Carpet, Linoleum","1,126",Murray Scotton
C4243120,Cedarbrae, 43  CEDARDALE HL SW,S,"$394,900 ","$380,000 ",124.397,Bungalow,6,2,2,0,Yes,1984,West,14,,Unfinished,2,"Double Garage Detached, Heated",Owner,Negotiable,53,,Wood Frame,"Carpet, Linoleum","1,339",Tim Volkman
C4242462,Silverado, 83  SILVERADO RANGE CL SW,S,"$389,900 ","$380,000 ",127.463,2 Storey,6,2,2,1,Yes,2007,North,27.48,1,Fully Finished,1,Single Garage Detached,Seller,Negotiable,39,,Wood Frame,"Carpet, Hardwood, Laminate Flooring, Linoleum, Non-Ceramic Tile","1,372",Cheryl King
C4241879,Cedarbrae, 267  CEDARWOOD RD SW,S,"$409,900 ","$380,000 ",111.484,Bi-Level,6,4,3,0,Yes,1977,West,15.23,2,Fully Finished,2,Double Garage Detached,Vacant,Immediate,27,,Wood Frame,"Carpet, Ceramic Tile, Hardwood","1,200",Judy Samson
C4255526,Whitehorn, 468  WHITELAND DR NE,A,"$379,999 ",,97.827,Bi-Level,5,5,2,1,Yes,1977,North,12.2,,"Fully Finished, Suite",2,Double Garage Detached,Seller,NEG,28,,Wood Frame,"Carpet, Hardwood, Laminate Flooring","1,053",Sunny Khanna
C4245051,Martindale, 22  MARTINVALLEY CO NE,A,"$379,999 ",,92.996,Bi-Level,6,5,3,0,Yes,2001,East,9.4,,"Fully Finished, Suite",2,Double Garage Detached,Vacant,ASAP,68,,Wood Frame,"Carpet, Linoleum","1,001",Sunny Khanna
C4258885,Temple, 80  TEMPLEHILL DR NE,A,"$379,900 ",,102.844,4 Lvl Split,6,4,2,1,Yes,1978,North,15.2,1,Fully Finished,2,Double Garage Detached,Seller,Negotiable,3,,Wood Frame,"Carpet, Ceramic Tile, Hardwood","1,107",Pete J de Jong
C4257871,Copperfield, 96  COPPERFIELD RI SE,A,"$379,900 ",,128.857,2 Storey,5,3,2,1,Yes,2006,South,8.55,,Unfinished,2,Double Garage Detached,Seller,negotiable,10,,Wood Frame,"Carpet, Hardwood","1,387",Shane Ball
C4257651,McKenzie Lake, 240  MT ABERDEEN CL SE,A,"$379,900 ",,102.286,2 Storey,7,3,2,1,No,1998,West,9.79,1,Fully Finished,2,Double Garage Attached,Vacant,negotiable,12,,Wood Frame,"Carpet, Ceramic Tile, Hardwood","1,101",Reagan Yablonski
C4257403,Huntington Hills, 458  HUNTINGTON WY NE,A,"$379,900 ",,98.756,Bungalow,6,5,3,0,Yes,1972,West,14,,Fully Finished,1,"Single Garage Detached, Parking Pad Gravel, RV Parking",Seller,negotiable,14,,Wood Frame,"Carpet, Linoleum, Parquet","1,063",Queeny Wong
C4256767,McKenzie Towne, 27  PRESTWICK GV SE,A,"$379,900 ",,108.697,2 Storey,6,4,2,1,No,1998,East,8.6,,Fully Finished,2,Double Garage Detached,Vacant,Immediate,17,,Wood Frame,"Carpet, Hardwood, Laminate Flooring","1,170",James Macoun
C4256534,Shawnessy, 75  SHAWMEADOWS CL SW,A,"$379,900 ",,87.05,Bi-Level,6,3,2,0,No,1980,North,11.6,1,Fully Finished,2,Double Garage Detached,Seller,,18,,Wood Frame,"Hardwood, Linoleum, Non-Ceramic Tile",937,Victor Shilmar
C4255937,Shawnessy, 23  SHAWFIELD RD SW,A,"$379,900 ",,126.534,Bungalow,6,3,2,0,Yes,1989,North,13.9,1,Unfinished,2,Double Garage Attached,Seller,negotiable,24,,Wood Frame,"Carpet, Hardwood, Laminate Flooring","1,362",Denis B Hrstic
C4255132,Marlborough Park, #175  NE  Maitland DR NE,A,"$379,900 ",,98.013,Bungalow,6,5,2,1,Yes,1975,North,15.2,1,"Fully Finished, Suite",2,Double Garage Detached,Seller,Negotiable,28,,Wood Frame,"Carpet, Ceramic Tile, Hardwood, Laminate Flooring, Linoleum","1,055",Ken Handberg
C4254559,Rundle, 516  RUNDLELAWN WY NE,A,"$379,900 ",,105.538,Bungalow,7,4,2,1,Yes,1977,North,16.5,1,Fully Finished,2,Double Garage Detached,Owner,neg,34,,Wood Frame,"Carpet, Laminate Flooring, Linoleum","1,136",Betty Anne Tarini
C4254306,Cranston, 71  CRANBERRY SQ SE,A,"$379,900 ",,122.911,2 Storey,6,3,2,1,Yes,2004,South,8.67,,Partly Finished,,Front and Rear Drive Access,Owner,Negotiable,35,,Wood Frame,"Carpet, Ceramic Tile, Hardwood, Linoleum","1,323",Holly Milanko
C4252870,Taradale, 40  TARAVISTA CR NE,A,"$379,900 ",,115.943,2 Storey,7,3,1,1,No,2001,South,9.19,,Fully Finished,2,Double Garage Detached,Seller,,45,,Wood Frame,"Carpet, Ceramic Tile, Hardwood","1,248",Allan Arnfinson
C4252790,McKenzie Towne, 95  Prestwick CR SE,A,"$379,900 ",,104.33,2 Storey,6,4,2,1,No,1999,South,8.54,1,Fully Finished,2,"Double Garage Detached, Insulated",Seller,Negotiable,45,,Wood Frame,"Carpet, Ceramic Tile, Hardwood","1,123",Scott Brayshaw
C4248235,Ramsay, 912  17 AV SE,A,"$379,900 ",,80.547,Bungalow,4,2,1,0,No,1904,South,12.25,,Unfinished,,Parking Pad Gravel,Seller,Negotiable,52,,Wood Frame,"Carpet, Linoleum",867,Mike Dreger
C4247873,McKenzie Lake, 111  MT ALLAN CI SE,A,"$379,900 ",,89.559,4 Lvl Split,5,4,2,0,No,1996,North,8.9,,Fully Finished,2,"Single Garage Detached, Over Sized",Seller,Negotiable,56,,Wood Frame,"Carpet, Vinyl Plank",964,Tod Hall
C4247345,Tuscany, 321  TUSCANY SPRINGS WY NW,A,"$379,900 ",,104.795,2 Storey,6,4,1,1,No,2004,North,7.6,,Partly Finished,2,Double Garage Detached,Owner,negotiable,56,,Wood Frame,"Laminate Flooring, Linoleum","1,128",Sandra Lee Wozniak
C4247266,Coventry Hills, 39  COVILLE CI NE,A,"$379,900 ",,110.09,2 Storey,6,4,1,1,No,2001,South,8.8,,Fully Finished,2,"Double Garage Detached, Over Sized",Seller,Negotiable,61,,Wood Frame,"Carpet, Laminate Flooring","1,185",Edmar P Calma
C4246250,Erin Woods, 750  ERIN WOODS DR SE,A,"$379,900 ",,152.175,4 Lvl Split,7,3,2,0,No,1990,South,9.3,1,Partly Finished,2,Double Garage Detached,Seller,Neg,58,,Concrete,"Ceramic Tile, Hardwood, Laminate Flooring","1,638",Christine Richard
C4243069,Martindale, 101  MARTIN CROSSING WY NE,A,"$379,900 ",,131.179,4 Lvl Split,5,3,2,0,No,1998,East,8.1,,Fully Finished,2,Double Garage Detached,Seller,Neg,80,,Wood Frame,"Ceramic Tile, Laminate Flooring","1,412",Richard T Chau
C4241015,Southview, 2019  Cottonwood CR SE,A,"$379,900 ",,96.619,Bungalow,6,3,1,0,No,1958,Southeast,15.23,,Partly Finished,1,Single Garage Detached,Seller,NEGOTIABLE,93,,Wood Frame,Hardwood,"1,040",Jeff T Stephenson
C4240936,Taradale, 90  TARINGTON PL NE,A,"$379,900 ",,117.801,2 Storey,8,4,2,1,No,2003,South,9.2,,"Fully Finished, Suite",2,Double Garage Detached,Vacant,NEGOTIABLE,95,,Wood Frame,"Carpet, Ceramic Tile, Laminate Flooring, Linoleum","1,268",Ricky Ahuja
C4256043,Martindale, 120  MARTIN CROSSING MR NE,A,"$379,888 ",,108.697,2 Storey,6,4,2,1,No,1997,East,9.1,,Fully Finished,4,Double Garage Detached,Seller,,19,,Wood Frame,"Carpet, Laminate Flooring, Linoleum","1,170",Maqbool Hussain
C4243054,Forest Heights, 104  FOREST CR SE,A,"$379,700 ",,117.987,Bungalow,7,5,2,1,Yes,1975,South,17.32,,"Fully Finished, Suite",2,"Double Garage Detached, Parking Pad Cement or Paved, Rear Drive Access, RV Parking",Seller,Neg,80,,Wood Frame,"Ceramic Tile, Laminate Flooring","1,270",Ahmed Arshad
C4242578,Rundle, 4612  31 AV NE,A,"$379,500 ",,115.664,Bi-Level,6,4,3,2,Yes,1974,South,25.91,,Fully Finished,,Parking Pad Cement or Paved,Undisclosed,Negotiable,83,,Wood Frame,"Ceramic Tile, Laminate Flooring","1,245",Garry Lam
C4257928,Braeside, 252  BRACEWOOD RD SW,A,"$379,000 ",,93.832,Bungalow,6,3,2,0,No,1977,North,12.8,,Fully Finished,,"Front Drive Access, Tandem",Seller,Negotiable,9,,Wood Frame,"Ceramic Tile, Hardwood, Laminate Flooring","1,010",Alyssa J Campos
C4255733,McKenzie Towne, 60  INVERNESS GV SE,A,"$379,000 ",,112.413,2 Storey,6,3,2,1,No,1997,Southwest,9.2,,Fully Finished,2,Double Garage Detached,Seller,Negotiable,27,,Wood Frame,"Carpet, Ceramic Tile, Hardwood","1,210",Alexandre Sazanovitch
C4255096,Woodbine, 68  Woodglen RD SW,A,"$379,000 ",,135.267,4 Lvl Split,6,4,2,1,Yes,1981,East,13.79,1,Partly Finished,,Front Drive Access,Seller,Negotiable,27,,Wood Frame,"Carpet, Laminate Flooring","1,456",Scott M Grant
C4248169,Erin Woods, 15  ERIN GV SE,A,"$379,000 ",,131.829,2 Storey,6,3,2,0,No,1997,East,10.4,2,Fully Finished,2,Double Garage Attached,Seller,Negotiable,52,,Wood Frame,"Ceramic Tile, Laminate Flooring","1,419",Roger Lamy
C4253660,Marlborough, 4719  MARBURY PL NE,S,"$394,000 ","$379,000 ",109.254,Bungalow,6,5,2,1,Yes,1967,North,16.4,,"Fully Finished, Suite",2,"Single Garage Detached, Over Sized",Seller,Negotiable,32,,Wood Frame,"Ceramic Tile, Hardwood, Laminate Flooring, Linoleum","1,176",Noorin Nurani
C4247479,Forest Heights, 44  FONDA CL SE,S,"$388,000 ","$379,000 ",170.105,5 Lvl Split,9,5,3,1,Yes,1981,Southeast,9.72,2,Fully Finished,2,"Double Garage Attached, Insulated",Seller,Negotiable,50,,Wood Frame,"Carpet, Laminate Flooring, Non-Ceramic Tile","1,831",Lisa Calles
C4245952,Silverado, 344  SILVERADO DR SW,S,"$379,000 ","$379,000 ",135.174,2 Storey,6,3,2,1,Yes,2007,East,15.87,1,Unfinished,2,Double Garage Detached,Seller,Negotiable,11,,Wood Frame,"Carpet, Hardwood","1,455",Michael B Burton
C4253826,Saddle Ridge, 204  SADDLECREST BV NE,A,"$378,900 ",,116.222,2 Storey,6,3,2,2,Yes,2005,North,11.15,,Fully Finished,2,Double Garage Detached,Seller,NEG,38,,Wood Frame,"Carpet, Laminate Flooring, Linoleum","1,251",Naseem Ahmad
